NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,704,2022,151000,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,151110,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151190,01I,   ,      0.00,      0.00,      0.00,      0.00,9,9,0,0
H5,704,2022,151211,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151219,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,151221,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151229,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151311,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151319,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151321,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151329,01I,   ,      0.00,      0.00,      0.00,      0.00,10,10,0,0
H5,704,2022,151411,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151419,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,151491,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151499,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151511,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151519,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151521,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,151529,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,151530,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151550,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,151590,01I,   ,      0.00,      0.00,      0.00,      0.00,12,12,0,0
H5,704,2022,151610,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151620,01I,   ,      0.00,      0.00,      0.00,      0.00,39,39,0,0
H5,704,2022,151710,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,151790,01I,   ,      0.00,      0.00,      0.00,      0.00,17,17,0,0
H5,704,2022,151800,01I,   ,      0.00,      0.00,      0.00,      0.00,14,14,0,0
H5,704,2022,152000,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,152110,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,152190,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,152200,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,160100,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160210,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,160220,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,160231,01I,   ,     15.00,      5.00,      5.00,      5.00,3,3,0,0
H5,704,2022,160232,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160239,01I,   ,      5.00,      5.00,      5.00,      5.00,1,1,0,0
H5,704,2022,160241,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160242,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160249,01I,   ,     20.00,      5.00,      5.00,      5.00,4,4,0,0
H5,704,2022,160250,01I,   ,      5.00,      5.00,      5.00,      5.00,1,1,0,0
H5,704,2022,160290,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160300,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,160411,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
H5,704,2022,160412,01I,   ,     10.00,      5.00,      5.00,      5.00,2,2,0,0
