NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,096,2022,460129,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
H5,096,2022,590210,344,   ,     31.00,      7.00,     10.00,      7.75,4,3,1,0
H5,096,2022,590220,344,   ,     21.00,      7.00,      7.00,      7.00,3,3,0,0
H5,096,2022,590290,344,   ,     14.00,      7.00,      7.00,      7.00,2,2,0,0
H5,096,2022,590320,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
H5,096,2022,590490,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
H5,096,2022,590691,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
H5,096,2022,590699,344,   ,     14.00,      7.00,      7.00,      7.00,2,2,0,0
H5,096,2022,590700,344,   ,     35.00,      0.00,      7.00,      5.83,6,5,1,0
H5,096,2022,630110,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,630140,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,630229,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,630232,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
